username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
rathinammanogar;2015-12-02 10:13;5;0;"verified ...... 75 முதல் 100 பேர் தூங்கும் இடமும் 1000 பேருக்கு உணவும் தயாராக உள்ளது நுங்கம்பாக்கத்தில் Call 7092020207 # chennairains #";Pondicherry- India;;;"672116396239687680";https://twitter.com/rathinammanogar/status/672116396239687680
rathinammanogar;2015-12-02 10:09;0;0;"Cuddalore is being ignored It is most affected area than Chennai Don't ignore Kindly #RT helpline -1077 # Cuddalore Rains Help";Pondicherry- India;;;"672115407281500161";https://twitter.com/rathinammanogar/status/672115407281500161
Deabi23;2015-12-02 10:05;1;0;"# chennairains kotturpuram river @Kotturpuram, Tamil Nadu, India https://www.instagram.com/p/-yldbKEzRV/";Mylapore Tiruvallike- India;@Kotturpuram;;"672114300538904576";https://twitter.com/Deabi23/status/672114300538904576
dharanitharan;2015-12-02 09:52;1;0;"Anybody having pallikkaranai and saidapet helpline numbers? # help # chennairains";Coimbatore- India;;;"672111001760694272";https://twitter.com/dharanitharan/status/672111001760694272
Aravindshebani1;2015-12-02 09:45;0;0;"Consider PM # Modi Ji should send some central ministers to monitor rescue operation on going in # ChennaiFloods";Bengaluru- India;;;"672109251653840896";https://twitter.com/Aravindshebani1/status/672109251653840896
nithu_arun;2015-12-02 09:39;0;3;"# chennairain namma chennai pola vera oore ila... # myplace # MyPeople # mycity Stay strong stay United # ChennaiRainsHelp # ChennaiFloods";Bengaluru South- India;;;"672107803738173440";https://twitter.com/nithu_arun/status/672107803738173440
dharanitharan;2015-12-02 09:34;1;0;"# chennairains A. Joseph, A1, Vaikuntam Apts, F9, IIT colony 3rd Main Rd., Narayanapuram, Pallikarnai, Chennai 600100. Pls help 2 reach them";Coimbatore- India;;;"672106547976081408";https://twitter.com/dharanitharan/status/672106547976081408
WackyTalk;2015-12-02 09:30;0;0;"Prayers for Chennai # ChennaiFloods";Bengaluru South- India;;;"672105579200970752";https://twitter.com/WackyTalk/status/672105579200970752
KollyWoodKarthi;2015-12-02 09:25;0;0;"# ChennaiRains # Helicopter ill nalai vellah pathipai paarvai idukiraar CM miss # Jjayalathi";Tamil Nadu- India;;;"672104306451943424";https://twitter.com/KollyWoodKarthi/status/672104306451943424
3caad8fbd5b34c1;2015-12-02 09:13;0;0;"Very emergency and attention to all need help in ekkatu thangal and thoraippakam";Tamil Nadu- India;;;"672101317024681984";https://twitter.com/3caad8fbd5b34c1/status/672101317024681984
ganeshicf;2015-12-02 09:03;0;0;"Any update in moulivakkam porur??? My brother is staying there. Could not contact him for 12 hrs now. # ChennaiRains";Perambur Purasavakam- India;;;"672098786177486848";https://twitter.com/ganeshicf/status/672098786177486848
selvakumar26891;2015-12-02 08:54;0;0;"Pls RT&help to chennai people.Many ppl struggled due to floods.share thz news to national medias. @ ImRo45 @ arjunk26pic.twitter.com/6wu6Mg9aBp";Chinnasalem- India;@ @;;"672096538890383360";https://twitter.com/selvakumar26891/status/672096538890383360
prateekmlhotra;2015-12-02 08:51;0;0;"Green and wet. # rains # home # rurban # bangalore @H M world city https://www.instagram.com/p/-y_mWAnVu6/";Bengaluru South- India;@H;;"672095693264261120";https://twitter.com/prateekmlhotra/status/672095693264261120
PRIYARANJANKU12;2015-12-02 08:45;0;0;"8592922792 this person is stuck in flood in Ramapuram. Chennai. If any rescue group sees my tweet Pls help";Bengaluru South- India;;;"672094223764578304";https://twitter.com/PRIYARANJANKU12/status/672094223764578304
dinesh2tweet;2015-12-02 08:21;0;1;"@ KrishnaRmm atha kandukatheenga boss. # thulukanum # congress aalungalum appadi thaan solluvanunga. Don't worry. # ChennaiFloods";Erode- India;@;;"672088163871944704";https://twitter.com/dinesh2tweet/status/672088163871944704
rajaspidey;2015-12-02 08:19;0;0;"Not sure if politicians & celebrities are really helping or just publicity stunts. There are good celebrities & politicians 2 # ChennaiFloods";Andhra Pradesh- India;;;"672087782827810816";https://twitter.com/rajaspidey/status/672087782827810816
rajaspidey;2015-12-02 08:15;0;0;"# ChennaiFloods # MoronAlert # Moronhttps://twitter.com/actressanjjanaa/status/671771258279739392 …";Andhra Pradesh- India;;;"672086816242032640";https://twitter.com/rajaspidey/status/672086816242032640
rajaspidey;2015-12-02 08:13;0;1;"Mahendra city ad before "Sweet water 10ft below ground" Mahendra City ad now "Ground 10ft below water sweet!" # ChennaiFloods # chennairains";Andhra Pradesh- India;;;"672086204112748546";https://twitter.com/rajaspidey/status/672086204112748546
shahalpk;2015-12-02 07:50;3;0;"# ChennaiRainsHelp # ChennaiFloods Any problems with Bus / Train journey from Chennai to Bangalore? # Help";Egmore Nungambakkam- India;;;"672080359756980224";https://twitter.com/shahalpk/status/672080359756980224
dillu_siva;2015-12-02 07:47;2;0;"All our prayers r for chennai :( :( # ChennaiFloods # ChennaiRainsHelp";Chittoor- India;;;"672079606950727680";https://twitter.com/dillu_siva/status/672079606950727680
Gowthami_GK;2015-12-02 07:47;0;0;"Here Are Some Startups Helping Out With Chennai Floods http://gadgets.ndtv.com/internet/news/here-are-some-startups-helping-out-with-chennai-floods-772655 …";Bengaluru South- India;;;"672079580195229696";https://twitter.com/Gowthami_GK/status/672079580195229696
iamAshoklee;2015-12-02 07:44;0;0;"Death nearly 200..!! # ChennaiFloods # ChennaiRains # ChennaiRainsHelp # SaveChennaipic.twitter.com/6g7CkwbMvE";Sholinganallur- India;;;"672078779305426945";https://twitter.com/iamAshoklee/status/672078779305426945
dhirajsingh91;2015-12-02 07:22;0;0;"The calm after the # rains # ChennaiTimes # ChennaiRains!! Stay home, # rainrage # staysafe… https://www.instagram.com/p/-y1aYfk9EM/";Fort Tondiarpet- India;;;"672073290144419840";https://twitter.com/dhirajsingh91/status/672073290144419840
nithu_arun;2015-12-02 07:06;0;1;"@ action2015 city under emergency # climatechange # ChennaiFloods # ChennaiRainsHelp # ChennaiDrowning";Bengaluru South- India;@;;"672069380423880704";https://twitter.com/nithu_arun/status/672069380423880704
3caad8fbd5b34c1;2015-12-02 07:04;0;0;"@ AIADMKOfficial emergency resume need in ekkatuthangal ashoak nagar";Tamil Nadu- India;@;;"672068854135164928";https://twitter.com/3caad8fbd5b34c1/status/672068854135164928
Khajasyed0007;2015-12-02 06:47;0;0;"Please rescue my sister family.they are in dangerous .ramapuram signal,Sethulakshmi avenue,behind priya medical road # NDTVFeverFMChennai";Chennai- India;;;"672064506453819392";https://twitter.com/Khajasyed0007/status/672064506453819392
pspk_sra1;2015-12-02 06:43;0;0;"# pray_for_chennai # chennairains @Chennai Central https://www.instagram.com/p/-yxAegRgOD/";Egmore Nungambakkam- India;@Chennai;;"672063616758059009";https://twitter.com/pspk_sra1/status/672063616758059009
abinhimself;2015-12-02 05:49;0;0;"Marked safe. # ChennaiFloods";Andhra Pradesh- India;;;"672050020753866753";https://twitter.com/abinhimself/status/672050020753866753
VP6969;2015-12-02 05:46;0;0;"" @ lkummi: Sharing my aunts post. They have been trapped for over 24 hrs. Please help @ RJ_Balaji # ChennaiFloods pic.twitter.com/O1CjdbnVVv"";Coimbatore- India;@ @;;"672049287140761600";https://twitter.com/VP6969/status/672049287140761600
3caad8fbd5b34c1;2015-12-02 05:38;0;0;"@ i_amspa from afternoon the area be blocked and need emergency boTs lots of ppl over there";Tamil Nadu- India;@;;"672047190487908353";https://twitter.com/3caad8fbd5b34c1/status/672047190487908353
3caad8fbd5b34c1;2015-12-02 05:36;0;0;"@ ashwinravi99 Emergency Medicines & Baby products, Apollo Pharmacy - Free home delivery. Call 1860 500 0101 # ChennaiRainsHelp";Tamil Nadu- India;@;;"672046564504788992";https://twitter.com/3caad8fbd5b34c1/status/672046564504788992
VP6969;2015-12-02 05:30;0;0;"" @ vinodhkrs: வடபழனி பேருந்து நிலையம் பின்புறமுள்ள அப்பார்ட்மெண்ட்டில் உணவின்றி பலர் தவிர்க்கிறார்களாம்.உதவுங்கள் # ChennaiMicro";Coimbatore- India;@;;"672045086402723840";https://twitter.com/VP6969/status/672045086402723840
nikhil_Lohiya;2015-12-02 05:09;0;0;"Water here- water there. We open our homes and our hearts too for all. # staystrong # chennaifloods… https://www.instagram.com/p/-ymOyFCg-h/";Egmore Nungambakkam- India;;;"672039915371102208";https://twitter.com/nikhil_Lohiya/status/672039915371102208
ShriyaRajagopal;2015-12-02 05:09;3;3;"Can I know whats the issue with your networks? @ VodafoneIN @ airtelindia @ Aircel basic phone call can't be done! # chennairains pls help us.";Anna Nagar West Extension- Saidapet;@ @ @;;"672039871314169858";https://twitter.com/ShriyaRajagopal/status/672039871314169858
drmbhiremath;2015-12-02 04:50;0;0;"Vigorous NE cyclone ( east coastal floods) is due to this year's weak SW monsoon . This is the result of deforestation .";Karwar- India;;;"672035029032169473";https://twitter.com/drmbhiremath/status/672035029032169473
leathetramp;2015-12-02 04:32;0;0;"# Airtel announces advance emergency talk time # ChennaiRains pic.twitter.com/W4BiOO1QED";Bengaluru- India;;;"672030671854931975";https://twitter.com/leathetramp/status/672030671854931975
sreevatsan5;2015-12-02 04:15;0;0;"I would like to help people nearby Mylapore, i would like to donate clothes. # chennairains";Mylapore Tiruvallike- India;;;"672026261712076800";https://twitter.com/sreevatsan5/status/672026261712076800
dhanush_thiru;2015-12-02 04:11;0;0;"OMG !! Chennai cant bear anymore.. Still rain continues for 72hrs !! Praying for speed recovery # ChennaiFloods";Tiruchirapalli- India;;;"672025289363349504";https://twitter.com/dhanush_thiru/status/672025289363349504
Gowthami_GK;2015-12-02 04:05;0;0;"Chennai people are proving that Human beings are the gods in need. # ChennaiRains";Bengaluru- India;;;"672023723067617281";https://twitter.com/Gowthami_GK/status/672023723067617281
smartvishnupri1;2015-12-02 03:37;1;0;"People complaining abt Helpline numbers are Not working :( # CuddaloreRains # ChennaiFloods";Tamil Nadu- India;;;"672016714914136064";https://twitter.com/smartvishnupri1/status/672016714914136064
thuyavan;2015-12-02 03:21;0;1;"Any help required in and arnd avadi, ambattur Call 9840366371 # chennairains # chennairainhelp";Sriperumbudur- India;;;"672012639648657409";https://twitter.com/thuyavan/status/672012639648657409
Ajith_offi;2015-12-02 02:52;0;0;"# ChennaiFloods. Pray for chennai";Karur- India;;;"672005353165352960";https://twitter.com/Ajith_offi/status/672005353165352960
VP6969;2015-12-02 02:40;2;0;"" @ saichithra: Is there anyone near Guindy to help ? 89 people stuck since last evening at RR towers ! no food! # chennairains # ChennaiMicro"";Coimbatore- India;@;;"672002381920337922";https://twitter.com/VP6969/status/672002381920337922
SaleekhHussain;2015-12-02 02:38;0;0;"# chennairains Heavy rainfall took many lives in the tamil capital. Lets pray and support # chennai";Coimbatore- India;;;"672001935738691584";https://twitter.com/SaleekhHussain/status/672001935738691584
aadhavan_jeevaa;2015-12-02 02:27;0;0;"# chennai_floods feeling very sad to hear that Chennai is sinking.. Please frnds be safe and connected. God pls stop this.. Show # humanity";Bengaluru- India;;;"671999010694008832";https://twitter.com/aadhavan_jeevaa/status/671999010694008832
xavierfox04;2015-12-02 02:25;1;0;"# chennairains ppl in madipakkam,ram nagar,pulithivakkam hav no network evn for asking help. Ppl are being evacuated pic.twitter.com/ezUm09G1fM";Tambaram West- Sholinganallur;;;"671998495922892800";https://twitter.com/xavierfox04/status/671998495922892800
sivakumar199782;2015-12-02 02:17;0;1;"OMG the flood will content the all main area of the @ chennairains city";Palladam- India;@;;"671996522670653441";https://twitter.com/sivakumar199782/status/671996522670653441
Anti4u;2015-12-02 01:45;0;0;"It's raining in Chennai and i cn feel d affect here in Bangalore as well...its raining here frm past two days... Praying fr Chennai floods.";Vidyaranya Pura- Bengaluru;;;"671988479442575361";https://twitter.com/Anti4u/status/671988479442575361
vivekmib;2015-12-02 01:15;0;0;"There's my wish of living in # waterhouse has been fulfilled by # chennairains !! # hailrain # water… https://www.instagram.com/p/-yLdcIPwmw/";Sholinganallur- India;;;"671981036184707072";https://twitter.com/vivekmib/status/671981036184707072
vivekmib;2015-12-02 01:04;0;0;"Chennairains playing kanna moochi rey rey!!! # chennairains # water # waterhouse # green # thulasi @… https://www.instagram.com/p/-yKJmkvwlR/";Sholinganallur- India;@;;"671978155876458496";https://twitter.com/vivekmib/status/671978155876458496
SheenaThakur;2015-12-02 00:36;0;0;"This doesn't help # FloodPanic # LightsOut # NoFlying # ChennaiFloods # FUCKED @Chennai International… https://www.instagram.com/p/-yG-6aFi2w/";Egmore Nungambakkam- India;@Chennai;;"671971208003346436";https://twitter.com/SheenaThakur/status/671971208003346436
Tequila_Sunburn;2015-12-02 00:07;0;0;"@ askairasia flying or not? someone pls tell # airasia the airports closed I just need confirmation # ChennaiFloods pic.twitter.com/rYTyoaCUw5";Mylapore Tiruvallike- India;@;;"671963974653480961";https://twitter.com/Tequila_Sunburn/status/671963974653480961
thanashyam;2015-12-02 00:00;2;0;"This is how it is at the moment. Water levels increasing every hour. # ChennaiRains # ChennaiFloods pic.twitter.com/NmJjt2TjwB";Sriperumbudur- India;;;"671962236944957440";https://twitter.com/thanashyam/status/671962236944957440
nithi_san;2015-12-01 23:52;1;0;"# chennaifloods # prayforchennai # Chennaipic.twitter.com/RQJBTF8gUB";Tamil Nadu- India;;;"671960030007066624";https://twitter.com/nithi_san/status/671960030007066624
Tequila_Sunburn;2015-12-01 23:47;0;0;"@ askairasia # ChennaiFloods # worstairline Airport is closed yet # AirAsia can not confirm if my flight is cancelled via email only Twitter";Mylapore Tiruvallike- India;@;;"671958965723377664";https://twitter.com/Tequila_Sunburn/status/671958965723377664
itzzhari;2015-12-01 23:42;0;0;"SHOCKING: 118CM rain has been recorded in # Chennai ... Historic ant. # chennairains # ChennaiFloods # ChennaiRainsHelp";Tamil Nadu- India;;;"671957531053305857";https://twitter.com/itzzhari/status/671957531053305857
andliu82;2015-12-01 23:42;0;0;"No words # chennairains # haeavyrain # monsoon # chennai # India # flood @The Raintree, Anna Salai https://www.instagram.com/p/-yAwwcrg_W/";Chennai- India;@The;;"671957510945972224";https://twitter.com/andliu82/status/671957510945972224
itzzhari;2015-12-01 23:39;1;0;"400 BUSES from # CMBT is operated to southern parts by Sriperumbadur.... # Share # ChennaiFloods # ChennaiRainsHelp @ thanthitv";Tamil Nadu- India;@;;"671956749142765568";https://twitter.com/itzzhari/status/671956749142765568
KollyWoodKarthi;2015-12-01 23:33;0;1;"Looking for Where is arasiyal vaathigal nd ministers # Election2016 # ChennaiRains Boat kodunga # Vote podurompic.twitter.com/EtHwIgkkn1";Manapparai- India;;;"671955263054745600";https://twitter.com/KollyWoodKarthi/status/671955263054745600
PUNNIAKOTTI1;2015-12-01 23:31;0;1;"# ChennaiRains Lord varun enough is enough...Thanks for you overwhelming love on chennai#ElNinoSouthernOscillation pic.twitter.com/YWKp0cBl0T";Perambur Purasavakam- India;;;"671954922414301185";https://twitter.com/PUNNIAKOTTI1/status/671954922414301185
iam_danish09;2015-12-01 23:26;0;0;"So sad to see the beautiful city suffering..like my 2nd home.... just hang in there people..we r with u.. # staystrongchennai # ChennaiFloods";Bengaluru South- India;;;"671953485953306624";https://twitter.com/iam_danish09/status/671953485953306624
ADA12SH;2015-12-01 23:24;0;0;"Rains and floods - you suck! @Besant nagar beach https://www.instagram.com/p/-x-w3phSpu/";Mylapore Tiruvallike- India;@Besant;;"671953115873193984";https://twitter.com/ADA12SH/status/671953115873193984
itzzhari;2015-12-01 23:21;54;18;"Madras Crocodile Bank Trust says all crocs secure.No crocs have escaped, as rumours say. # ChennaiFloods # STOPRUMORS # chennairains @ Chinmayi";Tamil Nadu- India;@;;"671952357224087553";https://twitter.com/itzzhari/status/671952357224087553
SripriyaGopalan;2015-12-01 23:21;0;0;"# ChennaiRains pic.twitter.com/93U3IWLVOo";Mylapore Tiruvallike- India;;;"671952298935869440";https://twitter.com/SripriyaGopalan/status/671952298935869440
praba_v;2015-12-01 23:20;0;0;"Let this message reach government # chennairains @ ndtv @ thanthitv @ PTTVOnlineNews @ ibnlive @ sunnewstamil @ news7tamilpic.twitter.com/SzWqmkEqpd";Bengaluru South- India;@ @ @ @ @ @;;"671952145793417216";https://twitter.com/praba_v/status/671952145793417216
JeganArasu;2015-12-01 23:20;1;0;"# ChennaiFloods Helpline @ sundarpichai 044-29015204 044-29015208 044-28190216 044-25330714 RT and spread the wordpic.twitter.com/jlLdizWvAl";Coimbatore- India;@;;"671952087513608192";https://twitter.com/JeganArasu/status/671952087513608192
JeganArasu;2015-12-01 23:20;0;0;"# ChennaiFloods Helpline @ khushsundar 044-29015204 044-29015208 044-28190216 044-25330714 RT and spread the wordpic.twitter.com/jlLdizWvAl";Coimbatore- India;@;;"671951992881676288";https://twitter.com/JeganArasu/status/671951992881676288
KennyKayMaaN;2015-12-01 23:20;0;0;"@ grg_xavi yes in Chennai. KK Nagar is cut off from other places .. Food not an issue, no power since yest morn n limited water # ChennaiRains";Chennai- India;@;;"671951950942875648";https://twitter.com/KennyKayMaaN/status/671951950942875648
JeganArasu;2015-12-01 23:20;0;0;"# ChennaiFloods Helpline @ vp_offl 044-29015204 044-29015208 044-28190216 044-25330714 RT and spread the wordpic.twitter.com/jlLdizWvAl";Coimbatore- India;@;;"671951937806319616";https://twitter.com/JeganArasu/status/671951937806319616
JeganArasu;2015-12-01 23:19;0;0;"# ChennaiFloods Helpline @ ChennaiIPL 044-29015204 044-29015208 044-28190216 044-25330714 RT and spread the wordpic.twitter.com/jlLdizWvAl";Coimbatore- India;@;;"671951816867753984";https://twitter.com/JeganArasu/status/671951816867753984
JeganArasu;2015-12-01 23:19;0;0;"# ChennaiFloods Helpline @ anirudhofficial 044-29015204 044-29015208 044-28190216 044-25330714 RT & spread the wordpic.twitter.com/jlLdizWvAl";Coimbatore- India;@;;"671951721480916992";https://twitter.com/JeganArasu/status/671951721480916992
JeganArasu;2015-12-01 23:18;0;0;"# ChennaiFloods Helpline @ DhivyaDharshini 044-29015204 044-29015208 044-28190216 044-25330714 RT & spread the wordpic.twitter.com/jlLdizWvAl";Coimbatore- India;@;;"671951589716811776";https://twitter.com/JeganArasu/status/671951589716811776
JeganArasu;2015-12-01 23:17;0;0;"# ChennaiFloods Helpline @ jayam_mohanraja 044-29015204 044-29015208 044-28190216 044-25330714 RT & spread the wordpic.twitter.com/jlLdizWvAl";Coimbatore- India;@;;"671951420203991040";https://twitter.com/JeganArasu/status/671951420203991040
JeganArasu;2015-12-01 23:17;0;0;"# ChennaiFloods Helpline @ Chinmayi 044-29015204 044-29015208 044-28190216 044-25330714 RT and spread the wordpic.twitter.com/jlLdizWvAl";Coimbatore- India;@;;"671951267665608704";https://twitter.com/JeganArasu/status/671951267665608704
itzzhari;2015-12-01 23:05;2;0;"# TNAGAR Food packets available for 3000 ppl ...7299111994 # chennaimicro # ChennaiFloods # ChennaiRainsHelp @ Actor_Siddharth @ RJ_Balaji";Tamil Nadu- India;@ @;;"671948304997965824";https://twitter.com/itzzhari/status/671948304997965824
JeganArasu;2015-12-01 23:03;0;0;"# ChennaiRains # ChennaiFloods Southern Railway help line numbers 044-29015204 044-29015208 044-28190216 044-25330714 @ Chinmayi @ ChennaiIPL";Coimbatore- India;@ @;;"671947855796408320";https://twitter.com/JeganArasu/status/671947855796408320
itzzhari;2015-12-01 23:03;0;1;"# LeelaPalace 500 food packets available 9840042152 # ChennaiMicro # ChennaiFloods # ChennaiRainsHelp @ Actor_Siddharth @ RJ_Balaji";Tamil Nadu- India;@ @;;"671947776700211200";https://twitter.com/itzzhari/status/671947776700211200
GiridharaSriniv;2015-12-01 22:53;0;0;"India stands with you Chennai # ChennaiFloods";West Mambalam- Egmore Nungambakkam;;;"671945373674422272";https://twitter.com/GiridharaSriniv/status/671945373674422272
sivakumar199782;2015-12-01 22:51;0;1;"!!!!!!!!! Saidapet Bridge !!! # chennairains # ChennaiFloods # NationalDisaster";Palladam- India;;;"671944694645985280";https://twitter.com/sivakumar199782/status/671944694645985280
ThameamMohammed;2015-12-01 22:45;0;0;"# ChennaiFloods Volunteers Needed Hotel Leela Palace in meenambakkam .500+ food parcels are ready Contact : Jogani - 9840042152";Thirunindravur- India;;;"671943344759529472";https://twitter.com/ThameamMohammed/status/671943344759529472
jeyaprabhakar;2015-12-01 22:45;0;0;""@India_Samvad: # ChennaiFloods : Rajinikanth and son-in law Dhanush together donates Rs 15 lakh for TN relief fund -this is real shame";Bengaluru South- India;@India_Samvad;;"671943135119839232";https://twitter.com/jeyaprabhakar/status/671943135119839232
itzzhari;2015-12-01 22:41;0;0;"mRajinikanth'sRagavendra & Vijay's Shoba wedding Hall provides temporary shelter now. Food also will be provided # chennairains @ thanthitv";Tamil Nadu- India;@;;"671942279305650176";https://twitter.com/itzzhari/status/671942279305650176
kar_log;2015-12-01 22:30;0;0;"The dry temple lake is almost full. # madhavaperumaltemple # chennairains @Mylapore https://www.instagram.com/p/-x4lNYI4zO/";Mylapore Tiruvallike- India;@Mylapore;;"671939521345384448";https://twitter.com/kar_log/status/671939521345384448
russelnickson;2015-12-01 22:29;1;0;"Bridges of chennai, never seen them so full! Stay safe chennai! # chennairains # bridges @Besant… https://www.instagram.com/p/-x4bg8Q0oK/";Mylapore Tiruvallike- India;@Besant;;"671939198136410112";https://twitter.com/russelnickson/status/671939198136410112
dinesh2tweet;2015-12-01 22:17;2;0;"250 students stranded at 8 feet water at kollapakam lalaji memorial school. Need boat to rescue.ph: 9840096454 # ChennaiFloods # Chennairains";Erode- India;;;"671936166258597889";https://twitter.com/dinesh2tweet/status/671936166258597889
tilakns93;2015-12-01 22:07;0;0;"# chennairains @Sithalapakkam https://www.instagram.com/p/-x14tOtfmW/";Sholinganallur- India;@Sithalapakkam;;"671933593657167873";https://twitter.com/tilakns93/status/671933593657167873
Sethupathii;2015-12-01 21:59;0;0;"Chennai Airport in Water @ newsX # chennairains pic.twitter.com/5hU1YOyiyE";Channasandra- Bengaluru South;@;;"671931649416826880";https://twitter.com/Sethupathii/status/671931649416826880
KollyWoodKarthi;2015-12-01 21:36;0;0;"Oh god chennai thaangathu # ChennaiRains Dec 2004 # tsunami Nov,Dec 2015 # Floods Pic : Sakthivel MA pic.twitter.com/vd111AFn4R";Manapparai- India;;;"671925782843817984";https://twitter.com/KollyWoodKarthi/status/671925782843817984
Tequila_Sunburn;2015-12-01 21:32;0;0;"@ askairasia When do you plan on telling your customers? The airport is closed until 6am tomoz # ChennaiFloods";Mylapore Tiruvallike- India;@;;"671924945249681408";https://twitter.com/Tequila_Sunburn/status/671924945249681408
thala_msd;2015-12-01 21:23;1;3;"Pray 4 chennai # ChennaiFloods";Palladam- India;;;"671922571277824001";https://twitter.com/thala_msd/status/671922571277824001
Tequila_Sunburn;2015-12-01 20:48;0;0;"@ askairasia can you please confirm if flight AK12 MAA to KUL booking SKVWTE is running # chennairains";Mylapore Tiruvallike- India;@;;"671913874430431232";https://twitter.com/Tequila_Sunburn/status/671913874430431232
TrendsBengaluru;2015-12-01 20:48;0;0;"# chennaimicro is now trending in # Bangalorehttp://trendsmap.com/in/bangalore";Bengaluru- India;;;"671913734198181888";https://twitter.com/TrendsBengaluru/status/671913734198181888
rajstr686;2015-12-01 20:45;0;0;"Still no power waterlevel is still rising oh god save my chennai # chennairains";Tamil Nadu- India;;;"671913053378641920";https://twitter.com/rajstr686/status/671913053378641920
FarmerRaviVKV;2015-12-01 20:44;0;0;"# chennairains # ChennaiFloods Politicians, Please refrain from indulging in blame game&takimg political mileage out of this catastrophe.";Nannilam- India;;;"671912815813259265";https://twitter.com/FarmerRaviVKV/status/671912815813259265
rajstr686;2015-12-01 20:42;1;0;"Dont cheat peoples who reacharging freely # chennairains # chennaihelp";Tamil Nadu- India;;;"671912320235380737";https://twitter.com/rajstr686/status/671912320235380737
FarmerRaviVKV;2015-12-01 20:39;0;1;"# chennairains # ChennaiFloods Prioritise rescue operation,provide food&water,drain flood water and endure health care.Don't politicize.";Nannilam- India;;;"671911531152470017";https://twitter.com/FarmerRaviVKV/status/671911531152470017
FarmerRaviVKV;2015-12-01 20:35;0;1;"# chennairains # ChennaiFloods Politicians,Stop blame game.Chennai in crisis.This's not d time to settle score.Don'tWash yr DirtyLinen in open";Nannilam- India;;;"671910638159970304";https://twitter.com/FarmerRaviVKV/status/671910638159970304
AntoJerin2;2015-12-01 20:34;0;2;"People r juz standing here no security personnel to clear them. # ChennaiFloods # chennairains pic.twitter.com/BxFNMb9191";Sriperumbudur- India;;;"671910228909232128";https://twitter.com/AntoJerin2/status/671910228909232128
cmanojitzme;2015-12-01 20:32;1;1;"@ Lmkmoviemaniac @ itisprashanth @ Premgiamaren Wanted bread for families in mambalam. 9444015333 sidharth # chennairains # ChennaiRainsHelp";Bengaluru South- India;@ @ @;;"671909684345880576";https://twitter.com/cmanojitzme/status/671909684345880576
FarmerRaviVKV;2015-12-01 20:30;0;1;"# chennairains Now w're worried about # ChennaiFloods In Summer'll be talking about Scarcity.Both can be addressed if we care our lakes&rivers";Nannilam- India;;;"671909378082013187";https://twitter.com/FarmerRaviVKV/status/671909378082013187
TrendsChennai;2015-12-01 20:28;4;3;"# chennaimicro is now trending in # Chennaihttp://trendsmap.com/in/chennai";Egmore Nungambakkam- India;;;"671908850765660160";https://twitter.com/TrendsChennai/status/671908850765660160
FarmerRaviVKV;2015-12-01 20:23;0;0;"# ChennaiRains Let us stop the blame game&use our Head&Heart together&find a long lasting solution instead of engaging after d crisis strikes";Nannilam- India;;;"671907522781949953";https://twitter.com/FarmerRaviVKV/status/671907522781949953
FarmerRaviVKV;2015-12-01 20:18;1;0;"@ ChennaiRains In the aftermath of # ChennaiFloods Govt must gear up to face the impending disease&ailments.Can't afford to have SighOfRelief";Nannilam- India;@;;"671906240050552832";https://twitter.com/FarmerRaviVKV/status/671906240050552832
Tequila_Sunburn;2015-12-01 20:12;0;0;"# chennairains # ChennaiFloods @ AirAsia come on guys I need you to send me a notification of my cancelled flight";Mylapore Tiruvallike- India;@;;"671904772744589313";https://twitter.com/Tequila_Sunburn/status/671904772744589313
Parithi;2015-12-01 20:11;0;0;"A BMW stranded in water at Okkiyam Thuraipakkam # chennairains pic.twitter.com/Reztjay6mq";Sholinganallur- India;;;"671904429637951489";https://twitter.com/Parithi/status/671904429637951489
Tequila_Sunburn;2015-12-01 20:07;0;0;"# chennairains # ChennaiFloods so I'm stuck Are all flights cancelled? pic.twitter.com/Rjuow5yM2G";Mylapore Tiruvallike- India;;;"671903566655700993";https://twitter.com/Tequila_Sunburn/status/671903566655700993
vijay_ramdass;2015-12-01 20:06;3;2;"Shame on National media which covered Nepal Earthquake extensively and exclusively not giving that much care to # chennairains . Yenda ipdi !";Sholinganallur- India;;;"671903177558458368";https://twitter.com/vijay_ramdass/status/671903177558458368
itzzhari;2015-12-01 19:21;19;3;"BREAKING : Adyar river TOUCHES Saidapet & Ekkattuthangal bridges, Vehicular movement has STOPPED. # chennairains # ChennaiRainsHelp";Tamil Nadu- India;;;"671891990716407809";https://twitter.com/itzzhari/status/671891990716407809
natarajmylsamy;2015-12-01 19:19;0;0;"@ ChennaiRains light drizzlws at mogappait area, rains have Kindof given a break...but no power from yesterday..";Saidapet- India;@;;"671891483608281088";https://twitter.com/natarajmylsamy/status/671891483608281088
gmohanakrishnan;2015-12-01 19:17;0;0;"Our House. Our Street. # AnnaNagarFloating # Chennai # ChennaiRains… https://www.instagram.com/p/-xibA0CHVdrJM_iDLJlPQ3-pjau3oUSG9Gs5A0/ …";Egmore Nungambakkam- India;;;"671890804743340032";https://twitter.com/gmohanakrishnan/status/671890804743340032
mysticpixels;2015-12-01 19:12;0;3;"Feeling fortunate to have put up in a relatively flood-safe area of Chennai. Please take care folks # chennai # rainbattered # ChennaiFloods";Mylapore Tiruvallike- India;;;"671889701834350593";https://twitter.com/mysticpixels/status/671889701834350593
